tuple_id,src,flight,sched_dep_time,act_dep_time,sched_arr_time,act_arr_time,isDirty,errRule,errCol,pk
158,boston,UA-2830-MCO-CLT,3:27 p.m.,3:50 p.m.,5:05 p.m.,5:17 p.m.,True,;spellingMistake,;act_dep_time,157
159,boston,CO-58-DEN-IAH,,12:37 p.m.,,3:25 p.m.,True,;explicitMissingValue;spellingMistake;explicitMissingValue;spellingMistake,;sched_dep_time;act_dep_time;sched_arr_time;act_arr_time,158
160,boston,UA-5487-SFO-MRY,,10:53 a.m.,,11:18 a.m.,True,;explicitMissingValue;spellingMistake;explicitMissingValue;spellingMistake,;sched_dep_time;act_dep_time;sched_arr_time;act_arr_time,159
161,boston,AA-204-LAX-MCO,11:25 p.m.,Not Available,6:55 a.m. Dec 02,Not Available,True,;disguisedMissingValues;Incorrect_Format;disguisedMissingValues,;act_dep_time;sched_arr_time;act_arr_time,160
162,boston,UA-414-LAX-SFO,,6:10 a.m.,,7:10 a.m.,True,;explicitMissingValue;spellingMistake;explicitMissingValue;spellingMistake,;sched_dep_time;act_dep_time;sched_arr_time;act_arr_time,161
163,boston,CO-1614-LAX-IAH,,12:58 a.m.,,5:23 a.m.,True,;explicitMissingValue;spellingMistake;explicitMissingValue;spellingMistake,;sched_dep_time;act_dep_time;sched_arr_time;act_arr_time,162
164,boston,UA-2726-FLL-PHL,4:00 p.m.,4:10 p.m.,6:46 p.m.,6:25 p.m.,True,;spellingMistake;spellingMistake,;act_dep_time;act_arr_time,163
165,boston,CO-52-IAH-LAX,,7:56 a.m.,,9:09 a.m.,True,;explicitMissingValue;spellingMistake;explicitMissingValue;spellingMistake,;sched_dep_time;act_dep_time;sched_arr_time;act_arr_time,164
166,boston,CO-1090-BOS-IAH,,10:35 a.m.,,1:09 p.m.,True,;explicitMissingValue;spellingMistake;explicitMissingValue;spellingMistake,;sched_dep_time;act_dep_time;sched_arr_time;act_arr_time,165
167,boston,AA-616-DFW-DTW,9:05 a.m.,10:11 a.m.,12:35 p.m.,1:18 p.m.,True,;spellingMistake;spellingMistake,;act_dep_time;act_arr_time,166
168,boston,UA-3515-IAD-MSP,,8:26 a.m.,,9:54 a.m.,True,;explicitMissingValue;spellingMistake;explicitMissingValue;spellingMistake,;sched_dep_time;act_dep_time;sched_arr_time;act_arr_time,167
169,boston,AA-3468-CVG-MIA,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:42 a.m.,True,;spellingMistake,;act_arr_time,168
170,boston,AA-484-DFW-MIA,4:15 p.m.,4:30 p.m.,7:55 p.m.,7:35 p.m.,True,;spellingMistake;spellingMistake,;act_dep_time;act_arr_time,169
171,boston,AA-1886-BOS-MIA,,10:55 a.m.,,1:34 p.m.,True,;explicitMissingValue;explicitMissingValue;spellingMistake,;sched_dep_time;sched_arr_time;act_arr_time,170
172,boston,CO-62-IAH-EWR,,2:59 p.m.,,6:59 p.m.,True,;explicitMissingValue;spellingMistake;explicitMissingValue;spellingMistake,;sched_dep_time;act_dep_time;sched_arr_time;act_arr_time,171
173,boston,CO-1561-PHX-IAH,,8:18 a.m.,,11:26 a.m.,True,;explicitMissingValue;spellingMistake;explicitMissingValue;spellingMistake,;sched_dep_time;act_dep_time;sched_arr_time;act_arr_time,172
174,boston,UA-2314-ATL-PHL,,3:04 p.m.,,4:45 p.m.,True,;explicitMissingValue;spellingMistake;explicitMissingValue;spellingMistake,;sched_dep_time;act_dep_time;sched_arr_time;act_arr_time,173
175,boston,AA-446-DFW-PHL,11:50 a.m.,12:13 p.m.,3:50 p.m.,4:09 p.m.,True,;spellingMistake,;act_dep_time,174
176,boston,CO-1023-IAH-DEN,,12:06 p.m.,,1:12 p.m.,True,;explicitMissingValue;spellingMistake;explicitMissingValue;spellingMistake,;sched_dep_time;act_dep_time;sched_arr_time;act_arr_time,175
177,boston,AA-466-IAH-MIA,6:00 a.m.,6:09 a.m.,9:20 a.m.,9:00 a.m.,True,;spellingMistake;spellingMistake,;act_dep_time;act_arr_time,176
178,boston,UA-3050-PHX-CLT,11:05 a.m.,11:45 a.m.,4:57 p.m.,5:03 p.m.,True,;spellingMistake;spellingMistake,;act_dep_time;act_arr_time,177
179,boston,CO-89-IAH-EWR,,6:17 a.m.,,10:18 a.m.,True,;explicitMissingValue;spellingMistake;explicitMissingValue;spellingMistake,;sched_dep_time;act_dep_time;sched_arr_time;act_arr_time,178
180,boston,CO-1088-CLE-IAH,,9:01 a.m.,,10:47 a.m.,True,;explicitMissingValue;spellingMistake;explicitMissingValue;spellingMistake,;sched_dep_time;act_dep_time;sched_arr_time;act_arr_time,179
181,boston,AA-1664-MIA-ATL,10:15 a.m.,10:19 a.m.,12:10 p.m.,11:50 a.m.,True,;spellingMistake;spellingMistake,;act_dep_time;act_arr_time,180
182,boston,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:19 p.m.,True,;spellingMistake,;act_arr_time,181
183,boston,UA-854-SFO-IAH,,8:07 a.m.,,1:27 p.m.,True,;explicitMissingValue;spellingMistake;explicitMissingValue;spellingMistake,;sched_dep_time;act_dep_time;sched_arr_time;act_arr_time,182
184,boston,UA-382-IAD-LAX,,12:56 p.m.,,3:20 p.m.,True,;explicitMissingValue;spellingMistake;explicitMissingValue;spellingMistake,;sched_dep_time;act_dep_time;sched_arr_time;act_arr_time,183
185,boston,AA-4344-ORD-DTW,,12:14 p.m.,,2:01 p.m.,True,;explicitMissingValue;spellingMistake;explicitMissingValue;spellingMistake,;sched_dep_time;act_dep_time;sched_arr_time;act_arr_time,184
186,boston,UA-257-JFK-SFO,2:30 p.m.,2:43 p.m.,6:15 p.m.,5:28 p.m.,True,;spellingMistake;spellingMistake,;act_dep_time;act_arr_time,185
187,boston,UA-2945-PHL-CLT,12:00 p.m.,12:08 p.m.,1:45 p.m.,1:14 p.m.,True,;spellingMistake;spellingMistake;spellingMistake,;sched_dep_time;act_dep_time;act_arr_time,186
188,boston,CO-63-EWR-IAH,,5:38 p.m.,,7:55 p.m.,True,;explicitMissingValue;spellingMistake;explicitMissingValue;spellingMistake,;sched_dep_time;act_dep_time;sched_arr_time;act_arr_time,187
189,boston,CO-47-IAH-LAX,,8:36 p.m.,,9:38 p.m.,True,;explicitMissingValue;spellingMistake;explicitMissingValue;spellingMistake,;sched_dep_time;act_dep_time;sched_arr_time;act_arr_time,188
190,boston,AA-2050-ORD-MIA,10:40 a.m.,11:06 a.m.,2:45 p.m.,2:37 p.m.,True,;spellingMistake;spellingMistake,;act_dep_time;act_arr_time,189
191,boston,UA-248-PHX-ORD,12:57 p.m.,,4:52 p.m.,,True,;explicitMissingValue;spellingMistake;explicitMissingValue,;act_dep_time;sched_arr_time;act_arr_time,190
192,boston,AA-4330-CVG-ORD,,3:36 p.m.,,3:25 p.m.,True,;explicitMissingValue;explicitMissingValue;spellingMistake,;sched_dep_time;sched_arr_time;act_arr_time,191
193,boston,AA-1434-DFW-MCO,7:15 a.m.,7:22 a.m.,10:35 a.m.,10:29 a.m.,True,;spellingMistake;spellingMistake,;act_dep_time;act_arr_time,192
194,boston,AA-1640-MIA-MCO,6:30 p.m.,Not Available,7:25 p.m.,Not Available,True,;disguisedMissingValues;disguisedMissingValues,;act_dep_time;act_arr_time,193
195,boston,AA-4307-ORD-DTW,6:45 p.m.,6:56 p.m.,9:10 p.m.,8:43 p.m.,True,;spellingMistake;spellingMistake,;act_dep_time;act_arr_time,194
196,boston,CO-1694-LAX-IAH,7:15 p.m.,Not Available,12:21 a.m. Dec 02,Not Available,True,;disguisedMissingValues;Incorrect_Format;disguisedMissingValues,;act_dep_time;sched_arr_time;act_arr_time,195
197,boston,UA-843-LAX-ORD,,2:38 p.m.,,7:53 p.m.,True,;explicitMissingValue;spellingMistake;explicitMissingValue;spellingMistake,;sched_dep_time;act_dep_time;sched_arr_time;act_arr_time,196
198,boston,CO-1193-EWR-MCO,9:15 a.m.,9:58 a.m.,12:18 p.m.,12:03 p.m.,True,;spellingMistake;spellingMistake,;act_dep_time;act_arr_time,197
199,boston,AA-3842-MSP-ORD,6:00 a.m.,6:57 a.m.,7:30 a.m.,7:51 a.m.,True,;spellingMistake,;act_dep_time,198
200,boston,AA-643-MIA-ORD,7:10 a.m.,7:31 a.m.,9:35 a.m.,9:29 a.m.,True,;spellingMistake;spellingMistake,;act_dep_time;act_arr_time,199
201,boston,AA-1007-MIA-PHX,,5:09 p.m.,,7:53 p.m.,True,;explicitMissingValue;spellingMistake;explicitMissingValue;spellingMistake,;sched_dep_time;act_dep_time;sched_arr_time;act_arr_time,200
202,boston,UA-2906-PHL-MCO,3:50 p.m.,4:46 p.m.,6:23 p.m.,6:36 p.m.,True,;spellingMistake;spellingMistake,;act_dep_time;act_arr_time,201
203,boston,UA-938-DEN-ORD,,4:37 p.m.,,7:26 p.m.,True,;explicitMissingValue;spellingMistake;explicitMissingValue;spellingMistake,;sched_dep_time;act_dep_time;sched_arr_time;act_arr_time,202
204,boston,AA-1221-MCO-ORD,8:00 p.m.,8:23 p.m.,9:45 p.m.,9:49 p.m.,True,;spellingMistake,;act_arr_time,203
205,boston,CO-16-LAX-EWR,,10:37 a.m.,,6:13 p.m.,True,;explicitMissingValue;spellingMistake;explicitMissingValue;spellingMistake,;sched_dep_time;act_dep_time;sched_arr_time;act_arr_time,204
206,boston,UA-2515-DFW-CLT,,7:31 a.m.,,10:45 a.m.,True,;explicitMissingValue;spellingMistake;explicitMissingValue;spellingMistake,;sched_dep_time;act_dep_time;sched_arr_time;act_arr_time,205
207,boston,AA-400-DFW-JFK,10:40 a.m.,11:02 a.m.,2:59 p.m.,2:56 p.m.,True,;spellingMistake;spellingMistake,;act_dep_time;act_arr_time,206
208,boston,UA-664-ORD-PHL,1:33 p.m.,1:48 p.m.,4:31 p.m.,4:18 p.m.,True,;spellingMistake;spellingMistake,;act_dep_time;act_arr_time,207
209,boston,AA-3756-ORD-SLC,12:15 p.m.,12:42 p.m.,2:45 p.m.,2:52 p.m.,True,;spellingMistake;spellingMistake,;act_dep_time;act_arr_time,208
210,boston,UA-37-EWR-MCO,,2:01 p.m.,,4:06 p.m.,True,;explicitMissingValue;spellingMistake;explicitMissingValue;spellingMistake,;sched_dep_time;act_dep_time;sched_arr_time;act_arr_time,209
211,boston,AA-1522-SFO-ORD,11:55 p.m.,,5:50 a.m.Dec 02,,True,;explicitMissingValue;Incorrect_Format;explicitMissingValue,;act_dep_time;sched_arr_time;act_arr_time,210
212,boston,UA-233-LAX-JFK,4:25 p.m.,Not Available,12:29 a.m. Dec 02,Not Available,True,;disguisedMissingValues;Incorrect_Format;disguisedMissingValues,;act_dep_time;sched_arr_time;act_arr_time,211
213,boston,AA-3823-LAX-DEN,9:00 p.m.,Not Available,12:15 a.m. Dec 02,Not Available,True,;disguisedMissingValues;Incorrect_Format;disguisedMissingValues,;act_dep_time;sched_arr_time;act_arr_time,212
214,boston,AA-2312-DFW-DTW,8:25 p.m.,Not Available,11:50 p.m.,Not Available,True,;disguisedMissingValues;disguisedMissingValues,;act_dep_time;act_arr_time,213
215,boston,AA-1165-JFK-MIA,6:59 a.m.,7:23 a.m.,10:34 a.m.,9:58 a.m.,True,;spellingMistake;spellingMistake,;act_dep_time;act_arr_time,214
216,boston,AA-431-MIA-SFO,8:35 a.m.,8:52 a.m.,11:50 a.m.,11:40 a.m.,True,;spellingMistake;spellingMistake,;act_dep_time;act_arr_time,215
217,boston,UA-3373-IAD-PHL,,8:37 a.m.,,9:11 a.m.,True,;explicitMissingValue;spellingMistake;explicitMissingValue;spellingMistake,;sched_dep_time;act_dep_time;sched_arr_time;act_arr_time,216
218,boston,AA-649-ORD-SNA,1:30 p.m.,Not Available,3:50 p.m.,Not Available,True,;disguisedMissingValues;disguisedMissingValues,;act_dep_time;act_arr_time,217
219,boston,CO-1250-MIA-IAH,,3:17 p.m.,,4:55 p.m.,True,;explicitMissingValue;spellingMistake;explicitMissingValue;spellingMistake,;sched_dep_time;act_dep_time;sched_arr_time;act_arr_time,218
220,boston,UA-6273-YYC-SFO,,7:41 a.m.,,8:41 a.m.,True,;explicitMissingValue;spellingMistake;explicitMissingValue;spellingMistake,;sched_dep_time;act_dep_time;sched_arr_time;act_arr_time,219
221,boston,UA-828-SFO-ORD,11:08 p.m.,,5:11 a.m.Dec 02,,True,;explicitMissingValue;Incorrect_Format;explicitMissingValue,;act_dep_time;sched_arr_time;act_arr_time,220
222,boston,CO-4888-IAH-DAL,5:30 p.m.,,6:09 p.m.,,True,;explicitMissingValue;spellingMistake;explicitMissingValue,;act_dep_time;sched_arr_time;act_arr_time,221
223,boston,UA-858-PVG-SFO,,12:45 a.m.,,7:58 a.m.,True,;explicitMissingValue;spellingMistake;explicitMissingValue;spellingMistake,;sched_dep_time;act_dep_time;sched_arr_time;act_arr_time,222
224,boston,UA-2704-DTW-PHX,,11:47 a.m.,,2:02 p.m.,True,;explicitMissingValue;spellingMistake;explicitMissingValue;spellingMistake,;sched_dep_time;act_dep_time;sched_arr_time;act_arr_time,223
225,boston,AA-3063-SLC-LAX,,8:40 p.m.,,9:11 p.m.,True,;explicitMissingValue;spellingMistake;explicitMissingValue;spellingMistake,;sched_dep_time;act_dep_time;sched_arr_time;act_arr_time,224
226,boston,UA-2708-EWR-CLT,,3:04 p.m.,,4:24 p.m.,True,;explicitMissingValue;spellingMistake;explicitMissingValue;spellingMistake,;sched_dep_time;act_dep_time;sched_arr_time;act_arr_time,225
227,boston,UA-62-IAH-EWR,,2:59 p.m.,,6:59 p.m.,True,;explicitMissingValue;spellingMistake;explicitMissingValue;spellingMistake,;sched_dep_time;act_dep_time;sched_arr_time;act_arr_time,226
228,boston,UA-1500-IAH-GUA,,9:43 a.m.,,12:10 p.m.,True,;explicitMissingValue;spellingMistake;explicitMissingValue;spellingMistake,;sched_dep_time;act_dep_time;sched_arr_time;act_arr_time,227
229,boston,AA-3804-PHL-ORD,2:35 p.m.,2:44 p.m.,4:05 p.m.,3:36 p.m.,True,;spellingMistake,;act_arr_time,228
230,boston,AA-1917-JFK-MCO,2:55 p.m.,3:28 p.m.,5:55 p.m.,5:34 p.m.,True,;spellingMistake;spellingMistake,;act_dep_time;act_arr_time,229
231,boston,AA-2268-PHX-ORD,7:15 a.m.,7:23 a.m.,11:35 a.m.,11:07 a.m.,True,;spellingMistake;spellingMistake,;act_dep_time;act_arr_time,230
232,boston,AA-4277-CVG-JFK,12:10 p.m.,12:11 p.m.,2:15 p.m.,1:40 p.m.,True,;spellingMistake;spellingMistake,;act_dep_time;act_arr_time,231
233,boston,AA-2957-DFW-CVG,7:55 a.m.,8:05 a.m.,11:05 a.m.,11:00 a.m.,True,;spellingMistake;spellingMistake,;act_dep_time;act_arr_time,232
234,boston,UA-37-EDI-EWR,,9:05 a.m.,,12:00 p.m.,True,;explicitMissingValue;spellingMistake;explicitMissingValue;spellingMistake,;sched_dep_time;act_dep_time;sched_arr_time;act_arr_time,233
235,boston,AA-789-ORD-DEN,1:05 p.m.,1:20 p.m.,2:35 p.m.,3:01 p.m.,True,;spellingMistake;spellingMistake,;act_dep_time;act_arr_time,234
236,boston,AA-415-BOS-ORD,,8:56 a.m.,,10:10 a.m.,True,;explicitMissingValue;explicitMissingValue;spellingMistake,;sched_dep_time;sched_arr_time;act_arr_time,235
237,boston,AA-85-JFK-SFO,3:05 p.m.,3:38 p.m.,6:30 p.m.,6:36 p.m.,True,;spellingMistake;spellingMistake,;act_dep_time;act_arr_time,236
238,boston,AA-3979-CVG-ORD,7:30 a.m.,8:04 a.m.,8:00 a.m.,7:57 a.m.,True,;spellingMistake,;act_arr_time,237
239,boston,AA-1544-SAN-ORD,,11:41 a.m.,,4:52 p.m.,True,;explicitMissingValue;spellingMistake;explicitMissingValue;spellingMistake,;sched_dep_time;act_dep_time;sched_arr_time;act_arr_time,238
240,boston,AA-3786-IAH-ORD,4:00 p.m.,4:12 p.m.,6:40 p.m.,6:09 p.m.,True,;spellingMistake,;act_arr_time,239
241,boston,AA-271-MIA-LAX,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:18 p.m.,True,;spellingMistake,;act_arr_time,240
242,boston,AA-2525-DFW-MIA,7:25 a.m.,7:40 a.m.,11:10 a.m.,10:53 a.m.,True,;spellingMistake;spellingMistake,;act_dep_time;act_arr_time,241
243,boston,CO-50-CLE-EWR,,4:02 p.m.,,5:09 p.m.,True,;explicitMissingValue;spellingMistake;explicitMissingValue;spellingMistake,;sched_dep_time;act_dep_time;sched_arr_time;act_arr_time,242
244,boston,UA-3099-PHX-PHL,11:55 a.m.,11:55 a.m.,6:17 p.m.,5:35 p.m.,True,;spellingMistake,;act_arr_time,243
245,boston,AA-4198-ORD-CLE,10:40 a.m.,10:55 a.m.,12:55 p.m.,12:48 p.m.,True,;spellingMistake;spellingMistake,;act_dep_time;act_arr_time,244
246,boston,AA-404-MIA-MCO,6:45 a.m.,6:58 a.m.,7:45 a.m.,7:32 a.m.,True,;spellingMistake;spellingMistake,;act_dep_time;act_arr_time,245
247,boston,CO-45-EWR-MIA,4:00 p.m.,4:15 p.m.,7:05 p.m.,6:33 p.m.,True,;spellingMistake;spellingMistake,;act_dep_time;act_arr_time,246
248,boston,AA-3809-PHX-LAX,6:00 a.m.,6:11 a.m.,6:40 a.m.,6:07 a.m.,True,;spellingMistake;spellingMistake,;act_dep_time;act_arr_time,247
249,boston,AA-59-JFK-SFO,7:10 a.m.,7:40 a.m.,10:45 a.m.,11:00 a.m.,True,;spellingMistake;spellingMistake,;act_dep_time;act_arr_time,248
250,boston,AA-222-LAX-BOS,7:10 a.m.,7:32 a.m.,3:30 p.m.,3:09 p.m.,True,;spellingMistake;spellingMistake,;act_dep_time;act_arr_time,249
251,weather,AA-3859-IAH-ORD,7:10 a.m.,,9:40 a.m.,,True,;explicitMissingValue;explicitMissingValue,;act_dep_time;act_arr_time,250
252,weather,AA-518-MIA-JFK,6:40 a.m.,6:54 a.m.,9:25 a.m.,9:09 a.m.,True,;spellingMistake,;act_arr_time,251
253,weather,UA-397-JFK-SFO,8:00 a.m.,8:49 a.m.,11:55 a.m.,11:34 a.m.,True,;spellingMistake;spellingMistake,;act_dep_time;act_arr_time,252
254,weather,UA-3925-IAD-ORF,8:41 a.m.,,9:54 a.m.,,True,;explicitMissingValue;explicitMissingValue,;act_dep_time;act_arr_time,253
255,weather,AA-1733-ORD-PHX,7:45 p.m.,,10:30 p.m.,,True,;explicitMissingValue;explicitMissingValue,;act_dep_time;act_arr_time,254
256,weather,AA-1640-MIA-MCO,6:30 p.m.,6:56 p.m.,7:25 p.m.,7:35 p.m.,True,;spellingMistake;spellingMistake,;act_dep_time;act_arr_time,255
257,weather,UA-2830-MCO-CLT,3:27 p.m.,,5:05 p.m.,,True,;explicitMissingValue;explicitMissingValue,;act_dep_time;act_arr_time,256
258,weather,CO-58-DEN-IAH,11:25 a.m.,,2:50 p.m.,,True,;explicitMissingValue;explicitMissingValue,;act_dep_time;act_arr_time,257
259,weather,AA-1544-SAN-ORD,11:25 a.m.,,5:25 p.m.,,True,;explicitMissingValue;explicitMissingValue,;act_dep_time;act_arr_time,258
260,weather,UA-5487-SFO-MRY,10:39 a.m.,,11:19 a.m.,,True,;explicitMissingValue;explicitMissingValue,;act_dep_time;act_arr_time,259
261,weather,AA-204-LAX-MCO,11:25 p.m.,11:58 p.m.,6:55 a.m.,7:02 a.m.,True,;spellingMistake;spellingMistake,;act_dep_time;act_arr_time,260
262,weather,UA-414-LAX-SFO,6:00 a.m.,,7:23 a.m.,,True,;explicitMissingValue;explicitMissingValue,;act_dep_time;act_arr_time,261
263,weather,AA-3756-ORD-SLC,12:15 p.m.,,2:45 p.m.,,True,;explicitMissingValue;explicitMissingValue,;act_dep_time;act_arr_time,262
264,weather,UA-2726-FLL-PHL,4:00 p.m.,,6:46 p.m.,,True,;explicitMissingValue;explicitMissingValue,;act_dep_time;act_arr_time,263
265,weather,CO-1090-BOS-IAH,9:45 a.m.,,1:16 p.m.,,True,;explicitMissingValue;explicitMissingValue,;act_dep_time;act_arr_time,264
266,weather,AA-3468-CVG-MIA,7:00 a.m.,,9:55 a.m.,,True,;explicitMissingValue;explicitMissingValue,;act_dep_time;act_arr_time,265
267,weather,UA-3515-IAD-MSP,8:15 a.m.,,10:06 a.m.,,True,;explicitMissingValue;explicitMissingValue,;act_dep_time;act_arr_time,266
268,weather,AA-484-DFW-MIA,4:15 p.m.,,7:55 p.m.,,True,;explicitMissingValue;explicitMissingValue,;act_dep_time;act_arr_time,267
269,weather,CO-62-IAH-EWR,2:30 p.m.,,7:03 p.m.,,True,;explicitMissingValue;explicitMissingValue,;act_dep_time;act_arr_time,268
270,weather,AA-446-DFW-PHL,11:50 a.m.,,3:50 p.m.,,True,;explicitMissingValue;explicitMissingValue,;act_dep_time;act_arr_time,269
271,weather,AA-466-IAH-MIA,6:00 a.m.,6:09 a.m.,9:20 a.m.,8:50 a.m.,True,;spellingMistake;spellingMistake,;act_dep_time;act_arr_time,270
272,weather,UA-3050-PHX-CLT,11:05 a.m.,,4:57 p.m.,,True,;explicitMissingValue;explicitMissingValue,;act_dep_time;act_arr_time,271
273,weather,CO-89-IAH-EWR,6:00 a.m.,,10:20 a.m.,,True,;explicitMissingValue;explicitMissingValue,;act_dep_time;act_arr_time,272
274,weather,CO-1088-CLE-IAH,8:40 a.m.,,10:54 a.m.,,True,;explicitMissingValue;explicitMissingValue,;act_dep_time;act_arr_time,273
275,weather,AA-1886-BOS-MIA,10:45 a.m.,,2:20 p.m.,,True,;explicitMissingValue;explicitMissingValue,;act_dep_time;act_arr_time,274
276,weather,AA-1664-MIA-ATL,10:15 a.m.,10:19 a.m.,12:10 p.m.,11:50 a.m.,True,;spellingMistake;spellingMistake,;act_dep_time;act_arr_time,275
277,weather,AA-3979-CVG-ORD,7:30 a.m.,,8:00 a.m.,,True,;explicitMissingValue;explicitMissingValue,;act_dep_time;act_arr_time,276
278,weather,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:13 p.m.,True,;spellingMistake,;act_arr_time,277
279,weather,CO-1614-LAX-IAH,12:30 a.m.,,5:35 a.m.,,True,;explicitMissingValue;explicitMissingValue,;act_dep_time;act_arr_time,278
280,weather,AA-616-DFW-DTW,9:05 a.m.,10:11 a.m.,12:35 p.m.,1:11 p.m.,True,;spellingMistake;spellingMistake,;act_dep_time;act_arr_time,279
281,weather,AA-4344-ORD-DTW,11:45 a.m.,,2:00 p.m.,,True,;explicitMissingValue;explicitMissingValue,;act_dep_time;act_arr_time,280
282,weather,UA-2945-PHL-CLT,12:00 p.m.,,1:45 p.m.,,True,;spellingMistake;explicitMissingValue;explicitMissingValue,;sched_dep_time;act_dep_time;act_arr_time,281
283,weather,AA-2525-DFW-MIA,7:25 a.m.,7:40 a.m.,11:10 a.m.,10:52 a.m.,True,;spellingMistake;spellingMistake,;act_dep_time;act_arr_time,282
284,weather,AA-271-MIA-LAX,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:17 p.m.,True,;spellingMistake,;act_arr_time,283
285,weather,AA-2050-ORD-MIA,10:40 a.m.,11:06 a.m.,2:45 p.m.,2:36 p.m.,True,;spellingMistake;spellingMistake,;act_dep_time;act_arr_time,284
286,weather,AA-1434-DFW-MCO,7:15 a.m.,7:22 a.m.,10:35 a.m.,10:34 a.m.,True,;spellingMistake;spellingMistake,;act_dep_time;act_arr_time,285
287,weather,CO-1561-PHX-IAH,8:05 a.m.,,11:35 a.m.,,True,;explicitMissingValue;explicitMissingValue,;act_dep_time;act_arr_time,286
288,weather,AA-4307-ORD-DTW,6:45 p.m.,,9:10 p.m.,,True,;explicitMissingValue;explicitMissingValue,;act_dep_time;act_arr_time,287
289,weather,AA-3-JFK-LAX,12:00 p.m.,12:12 p.m.,3:15 p.m.,3:09 p.m.,True,;spellingMistake;spellingMistake,;act_dep_time;act_arr_time,288
290,weather,CO-1694-LAX-IAH,7:15 p.m.,,12:21 a.m.,,True,;explicitMissingValue;explicitMissingValue,;act_dep_time;act_arr_time,289
291,weather,UA-843-LAX-ORD,1:55 p.m.,,7:53 p.m.,,True,;explicitMissingValue;explicitMissingValue,;act_dep_time;act_arr_time,290
292,weather,CO-1193-EWR-MCO,9:15 a.m.,,12:18 p.m.,,True,;explicitMissingValue;explicitMissingValue,;act_dep_time;act_arr_time,291
293,weather,AA-3842-MSP-ORD,6:00 a.m.,,7:30 a.m.,,True,;explicitMissingValue;explicitMissingValue,;act_dep_time;act_arr_time,292
294,weather,AA-643-MIA-ORD,7:10 a.m.,7:31 a.m.,9:35 a.m.,9:23 a.m.,True,;spellingMistake;spellingMistake,;act_dep_time;act_arr_time,293
295,weather,UA-2906-PHL-MCO,3:50 p.m.,,6:23 p.m.,,True,;explicitMissingValue;explicitMissingValue,;act_dep_time;act_arr_time,294
296,weather,UA-938-DEN-ORD,4:16 p.m.,,7:35 p.m.,,True,;explicitMissingValue;explicitMissingValue,;act_dep_time;act_arr_time,295
297,weather,AA-1221-MCO-ORD,8:00 p.m.,,9:45 p.m.,,True,;explicitMissingValue;explicitMissingValue,;act_dep_time;act_arr_time,296
298,weather,CO-16-LAX-EWR,10:25 a.m.,,6:44 p.m.,,True,;explicitMissingValue;explicitMissingValue,;act_dep_time;act_arr_time,297
299,weather,UA-2515-DFW-CLT,7:05 a.m.,,10:31 a.m.,,True,;explicitMissingValue;explicitMissingValue,;act_dep_time;act_arr_time,298
300,weather,AA-400-DFW-JFK,10:40 a.m.,11:02 a.m.,2:59 p.m.,2:52 p.m.,True,;spellingMistake;spellingMistake,;act_dep_time;act_arr_time,299
301,weather,UA-664-ORD-PHL,1:33 p.m.,,4:31 p.m.,,True,;explicitMissingValue;explicitMissingValue,;act_dep_time;act_arr_time,300
302,weather,AA-1522-SFO-ORD,11:55 p.m.,12:11 a.m.,5:50 a.m.,5:49 a.m.,True,;spellingMistake;spellingMistake,;act_dep_time;act_arr_time,301
303,weather,UA-233-LAX-JFK,4:25 p.m.,4:30 p.m.,12:29 a.m.,11:56 p.m.,True,;spellingMistake;spellingMistake,;act_dep_time;act_arr_time,302
304,weather,AA-3823-LAX-DEN,9:00 p.m.,,12:15 a.m.,,True,;explicitMissingValue;explicitMissingValue,;act_dep_time;act_arr_time,303
305,weather,AA-2312-DFW-DTW,8:25 p.m.,8:44 p.m.,11:50 p.m.,11:54 p.m.,True,;spellingMistake;spellingMistake,;act_dep_time;act_arr_time,304
306,weather,AA-1165-JFK-MIA,6:59 a.m.,7:23 a.m.,10:34 a.m.,9:56 a.m.,True,;spellingMistake;spellingMistake,;act_dep_time;act_arr_time,305
307,weather,AA-431-MIA-SFO,8:35 a.m.,8:52 a.m.,11:50 a.m.,11:39 a.m.,True,;spellingMistake;spellingMistake,;act_dep_time;act_arr_time,306
